ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-22,134.35822049760694,149.59064144724005,164.58299128572244,134.35822049760694,134.35822049760694,23.011733871113456,23.011733871113456,23.011733871113456,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483965507,0.6583620483965507,0.6583620483965507,12.425285547712706,12.425285547712706,12.425285547712706,0.0,0.0,0.0,157.36995436872039
2022-08-23,134.67046190313584,149.8948022395282,164.70038134957505,134.67046190313584,134.67046190313584,22.781046863227903,22.781046863227903,22.781046863227903,9.9280862750042,9.9280862750042,9.9280862750042,0.57846651318053,0.57846651318053,0.57846651318053,12.274494075043178,12.274494075043178,12.274494075043178,0.0,0.0,0.0,157.45150876636376
2022-08-24,134.98270330866472,149.41046237278678,164.60198358885415,134.98270330866472,134.98270330866472,22.351335698467885,22.351335698467885,22.351335698467885,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236103994,0.34250529236103994,0.34250529236103994,12.080744131102648,12.080744131102648,12.080744131102648,0.0,0.0,0.0,157.33403900713262
2022-08-25,135.29494471419363,149.5543461021947,164.45944116073264,135.29494471419363,135.29494471419363,22.064686367003162,22.064686367003162,22.064686367003162,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451930727,0.2957446451930727,0.2957446451930727,11.840855446805891,11.840855446805891,11.840855446805891,0.0,0.0,0.0,157.3596310811968
2022-08-26,135.6071861197225,149.9211610101315,164.71302899768165,135.6071861197225,135.6071861197225,22.087668255999045,22.087668255999045,22.087668255999045,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579911456,0.6069431579911456,0.6069431579911456,11.552638823003704,11.552638823003704,11.552638823003704,0.0,0.0,0.0,157.69485437572155
2022-08-29,136.54391033630918,149.9196382187851,164.40724957903078,136.54391033630918,136.54391033630918,20.978188402348536,20.978188402348536,20.978188402348536,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483995065,0.6583620483995065,0.6583620483995065,10.391740078944837,10.391740078944837,10.391740078944837,0.0,0.0,0.0,157.52209873865772
2022-08-30,136.8561517418381,150.04756572285754,164.6411470990704,136.8561517418381,136.8561517418381,20.415697000240193,20.415697000240193,20.415697000240193,9.9280862750042,9.9280862750042,9.9280862750042,0.578466513179785,0.578466513179785,0.578466513179785,9.909144212056207,9.909144212056207,9.909144212056207,0.0,0.0,0.0,157.27184874207828
2022-08-31,137.168393147367,149.26590146458145,164.19075840800463,137.168393147367,137.168393147367,19.653380398884398,19.653380398884398,19.653380398884398,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236076066,0.34250529236076066,0.34250529236076066,9.38278883151944,9.38278883151944,9.38278883151944,0.0,0.0,0.0,156.8217735462514
2022-09-01,137.48063455289594,149.0565413664941,163.50312159484807,137.48063455289594,137.48063455289594,19.040302534579844,19.040302534579844,19.040302534579844,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451943798,0.2957446451943798,0.2957446451943798,8.816471614381266,8.816471614381266,8.816471614381266,0.0,0.0,0.0,156.52093708747577
2022-09-02,137.79287595842476,149.59962922976342,163.45442080520016,137.79287595842476,137.79287595842476,18.749801669459774,18.749801669459774,18.749801669459774,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579913467,0.6069431579913467,0.6069431579913467,8.214772236464233,8.214772236464233,8.214772236464233,0.0,0.0,0.0,156.54267762788453
2022-09-06,137.87153362557578,146.1501353470396,161.13513254950882,137.87153362557578,137.87153362557578,16.072882741034253,16.072882741034253,16.072882741034253,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131800028,0.5784665131800028,0.5784665131800028,5.56632995285005,5.56632995285005,5.56632995285005,0.0,0.0,0.0,153.94441636661003
2022-09-07,137.89119804236356,145.41961989534653,159.32661774378712,137.89119804236356,137.89119804236356,15.145668355780977,15.145668355780977,15.145668355780977,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923608243,0.3425052923608243,0.3425052923608243,4.875076788415953,4.875076788415953,4.875076788415953,0.0,0.0,0.0,153.03686639814453
2022-09-08,137.9108624591513,144.9391380975202,159.51335715407396,137.9108624591513,137.9108624591513,14.408980112175263,14.408980112175263,14.408980112175263,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519225446,0.29574464519225446,0.29574464519225446,4.185149191978811,4.185149191978811,4.185149191978811,0.0,0.0,0.0,152.31984257132657
2022-09-09,137.93052687593905,144.25112205672852,158.92310864857342,137.93052687593905,137.93052687593905,14.037897661671225,14.037897661671225,14.037897661671225,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579888487,0.6069431579888487,0.6069431579888487,3.5028682286781794,3.5028682286781794,3.5028682286781794,0.0,0.0,0.0,151.96842453761028
2022-09-12,137.98952012630235,143.03918339177633,158.5510746564277,137.98952012630235,137.98952012630235,12.146067986053415,12.146067986053415,12.146067986053415,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620484007278,0.6583620484007278,0.6583620484007278,1.5596196626484875,1.5596196626484875,1.5596196626484875,0.0,0.0,0.0,150.13558811235578
2022-09-13,138.00918454309007,142.2244445623339,156.62410300360753,138.00918454309007,138.00918454309007,11.469566929887353,11.469566929887353,11.469566929887353,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131802205,0.5784665131802205,0.5784665131802205,0.9630141417029333,0.9630141417029333,0.9630141417029333,0.0,0.0,0.0,149.47875147297742
2022-09-14,138.02884895987785,141.39312658126164,156.01865558939363,138.02884895987785,138.02884895987785,10.669243869073469,10.669243869073469,10.669243869073469,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923613536,0.3425052923613536,0.3425052923613536,0.3986523017079171,0.3986523017079171,0.3986523017079171,0.0,0.0,0.0,148.6980928289513
2022-09-15,138.0485133766656,141.06322082594934,155.42519323072756,138.0485133766656,138.0485133766656,10.093245997113826,10.093245997113826,10.093245997113826,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451929079,0.2957446451929079,0.2957446451929079,-0.1305849230832806,-0.1305849230832806,-0.1305849230832806,0.0,0.0,0.0,148.14175937377942
2022-09-16,138.06817779345334,140.68391844096485,155.44810397937832,138.06817779345334,138.06817779345334,9.912407999458612,9.912407999458612,9.912407999458612,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579890495,0.6069431579890495,0.6069431579890495,-0.6226214335346366,-0.6226214335346366,-0.6226214335346366,0.0,0.0,0.0,147.98058579291197
2022-09-19,138.12717104381665,139.6398993504587,154.21600308231223,138.12717104381665,138.12717104381665,8.719480853117739,8.719480853117739,8.719480853117739,9.9280862750042,9.9280862750042,9.9280862750042,0.658362048396412,0.658362048396412,0.658362048396412,-1.8669674702828711,-1.8669674702828711,-1.8669674702828711,0.0,0.0,0.0,146.8466518969344
2022-09-20,138.14683546060436,138.53616249314237,153.1795676337844,138.14683546060436,138.14683546060436,8.300986601825219,8.300986601825219,8.300986601825219,9.9280862750042,9.9280862750042,9.9280862750042,0.578466513178513,0.578466513178513,0.578466513178513,-2.205566186357494,-2.205566186357494,-2.205566186357494,0.0,0.0,0.0,146.4478220624296
2022-09-21,138.16649987739214,139.1471709649052,153.17398934342873,138.16649987739214,138.16649987739214,7.762177757009434,7.762177757009434,7.762177757009434,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236124594,0.34250529236124594,0.34250529236124594,-2.5084138103560103,-2.5084138103560103,-2.5084138103560103,0.0,0.0,0.0,145.92867763440157
2022-09-22,138.1861642941799,138.49503039133583,152.71420610789875,138.1861642941799,138.1861642941799,7.445972542233536,7.445972542233536,7.445972542233536,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519290744,0.29574464519290744,0.29574464519290744,-2.777858377963571,-2.777858377963571,-2.777858377963571,0.0,0.0,0.0,145.63213683641342
2022-09-23,138.20582871096764,138.87788843248296,153.04175200667154,138.20582871096764,138.20582871096764,7.518269760276098,7.518269760276098,7.518269760276098,9.9280862750042,9.9280862750042,9.9280862750042,0.606943157987901,0.606943157987901,0.606943157987901,-3.0167596727160015,-3.0167596727160015,-3.0167596727160015,0.0,0.0,0.0,145.72409847124374
2022-09-26,138.26482196133094,137.60054151485903,152.83196843192871,138.26482196133094,138.26482196133094,7.002044211375732,7.002044211375732,7.002044211375732,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483978042,0.6583620483978042,0.6583620483978042,-3.584404112026272,-3.584404112026272,-3.584404112026272,0.0,0.0,0.0,145.26686617270667
2022-09-27,138.28448637811866,137.73892222246076,152.25166928353275,138.28448637811866,138.28448637811866,6.770084970547919,6.770084970547919,6.770084970547919,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131787308,0.5784665131787308,0.5784665131787308,-3.7364678176350106,-3.7364678176350106,-3.7364678176350106,0.0,0.0,0.0,145.05457134866657
2022-09-28,138.30415079490643,137.42011968484152,151.74929885849573,138.30415079490643,138.30415079490643,6.394169025827528,6.394169025827528,6.394169025827528,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236096666,0.34250529236096666,0.34250529236096666,-3.876422541537638,-3.876422541537638,-3.876422541537638,0.0,0.0,0.0,144.69831982073396
2022-09-29,138.32381521169418,136.50259286256696,151.6302366444457,138.32381521169418,138.32381521169418,6.2157760057382605,6.2157760057382605,6.2157760057382605,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451935608,0.2957446451935608,0.2957446451935608,-4.008054914459499,-4.008054914459499,-4.008054914459499,0.0,0.0,0.0,144.53959121743245
2022-09-30,138.34347962848193,137.34340221402383,151.9145112125956,138.34347962848193,138.34347962848193,6.400069817548249,6.400069817548249,6.400069817548249,9.9280862750042,9.9280862750042,9.9280862750042,0.606943157991386,0.606943157991386,0.606943157991386,-4.134959615447336,-4.134959615447336,-4.134959615447336,0.0,0.0,0.0,144.7435494460302
2022-10-03,138.40247287884523,137.97012900699116,152.0738953088037,138.40247287884523,138.40247287884523,6.0676733799898415,6.0676733799898415,6.0676733799898415,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483976332,0.6583620483976332,0.6583620483976332,-4.518774943411992,-4.518774943411992,-4.518774943411992,0.0,0.0,0.0,144.4701462588351
2022-10-04,138.42213729563295,136.6127722972114,151.6919846119322,138.42213729563295,138.42213729563295,5.850226690405164,5.850226690405164,5.850226690405164,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131779859,0.5784665131779859,0.5784665131779859,-4.656326097777021,-4.656326097777021,-4.656326097777021,0.0,0.0,0.0,144.2723639860381
2022-10-05,138.44180171242073,137.03998305011,151.40198675159255,138.44180171242073,138.44180171242073,5.468717556945009,5.468717556945009,5.468717556945009,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236183874,0.34250529236183874,0.34250529236183874,-4.801874010421028,-4.801874010421028,-4.801874010421028,0.0,0.0,0.0,143.91051926936575
2022-10-06,138.46146612920847,136.98906140463674,151.3295595301474,138.46146612920847,138.46146612920847,5.267203455676678,5.267203455676678,5.267203455676678,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519356036,0.29574464519356036,0.29574464519356036,-4.956627464521081,-4.956627464521081,-4.956627464521081,0.0,0.0,0.0,143.72866958488515
2022-10-07,138.48113054599625,136.1587176082057,150.98266417670078,138.48113054599625,138.48113054599625,5.413708393178399,5.413708393178399,5.413708393178399,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579902376,0.6069431579902376,0.6069431579902376,-5.1213210398160385,-5.1213210398160385,-5.1213210398160385,0.0,0.0,0.0,143.89483893917466
2022-10-10,138.5401233060623,136.1213741495614,151.11888958131692,138.5401233060623,138.5401233060623,4.910767522152678,4.910767522152678,4.910767522152678,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483990256,0.6583620483990256,0.6583620483990256,-5.675680801250546,-5.675680801250546,-5.675680801250546,0.0,0.0,0.0,143.45089082821497
2022-10-11,138.55978755941766,136.19095966480745,150.5242867875131,138.55978755941766,138.55978755941766,4.6277746936928885,4.6277746936928885,4.6277746936928885,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131801365,0.5784665131801365,0.5784665131801365,-5.878778094491448,-5.878778094491448,-5.878778094491448,0.0,0.0,0.0,143.18756225311054
2022-10-12,138.57945181277302,135.3359188844406,150.0424581252814,138.57945181277302,138.57945181277302,4.181286451311575,4.181286451311575,4.181286451311575,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236173094,0.34250529236173094,0.34250529236173094,-6.089305116054355,-6.089305116054355,-6.089305116054355,0.0,0.0,0.0,142.76073826408458
2022-10-13,138.59911606612837,135.31535486924957,150.2209852443966,138.59911606612837,138.59911606612837,3.9179886595197275,3.9179886595197275,3.9179886595197275,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451948675,0.2957446451948675,0.2957446451948675,-6.305842260679338,-6.305842260679338,-6.305842260679338,0.0,0.0,0.0,142.5171047256481
2022-10-14,138.61878031948373,134.53205301999188,149.74607669271293,138.61878031948373,138.61878031948373,4.008230669650317,4.008230669650317,4.008230669650317,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579904384,0.6069431579904384,0.6069431579904384,-6.52679876334432,-6.52679876334432,-6.52679876334432,0.0,0.0,0.0,142.62701098913405
2022-10-17,138.67777307954978,134.78398886861493,149.56937288610942,138.67777307954978,138.67777307954978,3.3874440500863456,3.3874440500863456,3.3874440500863456,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483988546,0.6583620483988546,0.6583620483988546,-7.1990042733167074,-7.1990042733167074,-7.1990042733167074,0.0,0.0,0.0,142.06521712963612
2022-10-18,138.6974373329051,134.5678032372686,149.23480410016487,138.6974373329051,138.6974373329051,3.0861118217459924,3.0861118217459924,3.0861118217459924,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131793918,0.5784665131793918,0.5784665131793918,-7.4204409664375985,-7.4204409664375985,-7.4204409664375985,0.0,0.0,0.0,141.7835491546511
2022-10-19,138.71710158626047,134.0721217137751,148.76528069042618,138.71710158626047,138.71710158626047,2.63272978380966,2.63272978380966,2.63272978380966,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236162325,0.34250529236162325,0.34250529236162325,-7.637861783556161,-7.637861783556161,-7.637861783556161,0.0,0.0,0.0,141.34983137007012
2022-10-20,138.73676583961583,133.7121817203319,148.19753031817055,138.73676583961583,138.73676583961583,2.373991941673245,2.373991941673245,2.373991941673245,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519486704,0.29574464519486704,0.29574464519486704,-7.8498389785258205,-7.8498389785258205,-7.8498389785258205,0.0,0.0,0.0,141.11075778128907
2022-10-21,138.75643009297116,134.02862844597834,148.42376960112892,138.75643009297116,138.75643009297116,2.4799126089513326,2.4799126089513326,2.4799126089513326,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579892898,0.6069431579892898,0.6069431579892898,-8.055116824042155,-8.055116824042155,-8.055116824042155,0.0,0.0,0.0,141.2363427019225
2022-10-24,138.81542285303723,133.65954457173922,147.62429177350052,138.81542285303723,138.81542285303723,1.965339008947105,1.965339008947105,1.965339008947105,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620484018102,0.6583620484018102,0.6583620484018102,-8.621109314458904,-8.621109314458904,-8.621109314458904,0.0,0.0,0.0,140.78076186198433
2022-10-25,138.8350871063926,133.81340158523656,148.10766390405553,138.8350871063926,138.8350871063926,1.715615033709412,1.715615033709412,1.715615033709412,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131796094,0.5784665131796094,0.5784665131796094,-8.790937754474395,-8.790937754474395,-8.790937754474395,0.0,0.0,0.0,140.550702140102
2022-10-26,138.85475135974792,133.05305640557685,147.0052732208741,138.85475135974792,138.85475135974792,1.3198885290504914,1.3198885290504914,1.3198885290504914,9.9280862750042,9.9280862750042,9.9280862750042,0.342505292361344,0.342505292361344,0.342505292361344,-8.950703038315053,-8.950703038315053,-8.950703038315053,0.0,0.0,0.0,140.17463988879842
2022-10-27,138.87441561310328,132.81539165434285,147.8769188821786,138.87441561310328,138.87441561310328,1.123574164413497,1.123574164413497,1.123574164413497,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451927418,0.2957446451927418,0.2957446451927418,-9.100256755783443,-9.100256755783443,-9.100256755783443,0.0,0.0,0.0,139.99798977751678
2022-10-28,138.89407986645864,132.58917779630832,148.0458460408502,138.89407986645864,138.89407986645864,1.2954589483865662,1.2954589483865662,1.2954589483865662,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579894908,0.6069431579894908,0.6069431579894908,-9.239570484607125,-9.239570484607125,-9.239570484607125,0.0,0.0,0.0,140.1895388148452
2022-10-31,138.9530726265247,133.13693026077004,147.49935692828439,138.9530726265247,138.9530726265247,0.9895952901008969,0.9895952901008969,0.9895952901008969,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620484016393,0.6583620484016393,0.6583620484016393,-9.59685303330494,-9.59685303330494,-9.59685303330494,0.0,0.0,0.0,139.9426679166256
2022-11-01,138.97273687988002,132.7674016579965,147.55002571021504,138.97273687988002,138.97273687988002,0.8104691136184367,0.8104691136184367,0.8104691136184367,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131807976,0.5784665131807976,0.5784665131807976,-9.696083674566559,-9.696083674566559,-9.696083674566559,0.0,0.0,0.0,139.78320599349846
2022-11-02,138.99240113323538,131.9116149147071,146.14838290405172,138.99240113323538,138.99240113323538,0.48511011932027803,0.48511011932027803,0.48511011932027803,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236106475,0.34250529236106475,0.34250529236106475,-9.785481448044985,-9.785481448044985,-9.785481448044985,0.0,0.0,0.0,139.47751125255564
2022-11-03,139.01206538659073,132.22074942733335,146.44958297265396,139.01206538659073,139.01206538659073,0.3588410498902811,0.3588410498902811,0.3588410498902811,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451933951,0.2957446451933951,0.2957446451933951,-9.864989870307314,-9.864989870307314,-9.864989870307314,0.0,0.0,0.0,139.37090643648102
2022-11-04,139.0317296399461,132.21114623438967,146.87805637539347,139.0317296399461,139.0317296399461,0.600590914067118,0.600590914067118,0.600590914067118,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579869928,0.6069431579869928,0.6069431579869928,-9.934438518924074,-9.934438518924074,-9.934438518924074,0.0,0.0,0.0,139.6323205540132
2022-11-07,139.09072240001214,132.25700123697607,146.8441234515639,139.09072240001214,139.09072240001214,0.5077516738159938,0.5077516738159938,0.5077516738159938,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483973233,0.6583620483973233,0.6583620483973233,-10.07869664958553,-10.07869664958553,-10.07869664958553,0.0,0.0,0.0,139.59847407382813
2022-11-08,139.1103866533675,131.9824185311545,147.03743334151434,139.1103866533675,139.1103866533675,0.40308043825688755,0.40308043825688755,0.40308043825688755,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131810154,0.5784665131810154,0.5784665131810154,-10.103472349928328,-10.103472349928328,-10.103472349928328,0.0,0.0,0.0,139.5134670916244
2022-11-09,139.13005090672286,132.35856039628018,147.48757125878726,139.13005090672286,139.13005090672286,0.15529929383357077,0.15529929383357077,0.15529929383357077,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236095706,0.34250529236095706,0.34250529236095706,-10.115292273531585,-10.115292273531585,-10.115292273531585,0.0,0.0,0.0,139.28535020055642
2022-11-10,139.1497151600782,132.09456622989833,145.98620455628537,139.1497151600782,139.1497151600782,0.11061110643167037,0.11061110643167037,0.11061110643167037,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519404847,0.29574464519404847,0.29574464519404847,-10.113219813766579,-10.113219813766579,-10.113219813766579,0.0,0.0,0.0,139.26032626650985
2022-11-11,139.16937941871544,132.3296404962965,146.46509047805142,139.16937941871544,139.16937941871544,0.43877326448016724,0.43877326448016724,0.43877326448016724,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579871939,0.6069431579871939,0.6069431579871939,-10.096256168511223,-10.096256168511223,-10.096256168511223,0.0,0.0,0.0,139.6081526831956
2022-11-14,139.2283721946273,132.44104535048288,146.89254505039125,139.2283721946273,139.2283721946273,0.6404770154877429,0.6404770154877429,0.6404770154877429,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483987157,0.6583620483987157,0.6583620483987157,-9.945971307915169,-9.945971307915169,-9.945971307915169,0.0,0.0,0.0,139.86884921011503
2022-11-15,139.24803645326458,132.52864924416468,147.6161397220496,139.24803645326458,139.24803645326458,0.6468375001654856,0.6468375001654856,0.6468375001654856,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131793076,0.5784665131793076,0.5784665131793076,-9.859715288018023,-9.859715288018023,-9.859715288018023,0.0,0.0,0.0,139.89487395343005
2022-11-16,139.26770071190185,131.6956725920823,147.02627737032688,139.26770071190185,139.26770071190185,0.5163842633692953,0.5163842633692953,0.5163842633692953,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236084926,0.34250529236084926,0.34250529236084926,-9.754207303995756,-9.754207303995756,-9.754207303995756,0.0,0.0,0.0,139.78408497527116
2022-11-17,139.28736497053913,132.7533710941073,147.1199352549651,139.28736497053913,139.28736497053913,0.5947675499298894,0.5947675499298894,0.5947675499298894,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519404803,0.29574464519404803,0.29574464519404803,-9.629063370268359,-9.629063370268359,-9.629063370268359,0.0,0.0,0.0,139.882132520469
2022-11-18,139.3070292291764,133.30595794616164,147.356261368435,139.3070292291764,139.3070292291764,1.0508448552382996,1.0508448552382996,1.0508448552382996,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579893293,0.6069431579893293,0.6069431579893293,-9.484184577755228,-9.484184577755228,-9.484184577755228,0.0,0.0,0.0,140.3578740844147
2022-11-21,139.36602200508824,133.60300457615506,148.1497134045924,139.36602200508824,139.36602200508824,1.6510853699582886,1.6510853699582886,1.6510853699582886,9.9280862750042,9.9280862750042,9.9280862750042,0.658362048400108,0.658362048400108,0.658362048400108,-8.935362953446019,-8.935362953446019,-8.935362953446019,0.0,0.0,0.0,141.01710737504652
2022-11-22,139.38568626372552,134.13681245576194,148.53471189391226,139.38568626372552,139.38568626372552,1.7887990615420857,1.7887990615420857,1.7887990615420857,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131795254,0.5784665131795254,0.5784665131795254,-8.717753726641638,-8.717753726641638,-8.717753726641638,0.0,0.0,0.0,141.1744853252676
2022-11-23,139.4053505223628,133.64355725826965,148.08375705226183,139.4053505223628,139.4053505223628,1.7850096663924266,1.7850096663924266,1.7850096663924266,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236155003,0.34250529236155003,0.34250529236155003,-8.485581900973322,-8.485581900973322,-8.485581900973322,0.0,0.0,0.0,141.19036018875522
2022-11-25,139.44467903963738,134.519727268285,149.0705254353316,139.44467903963738,139.44467903963738,2.5477261214077442,2.5477261214077442,2.5477261214077442,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579895304,0.6069431579895304,0.6069431579895304,-7.987303311585986,-7.987303311585986,-7.987303311585986,0.0,0.0,0.0,141.99240516104513
2022-11-28,139.50367181554918,135.50384661806942,149.76815333299177,139.50367181554918,139.50367181554918,3.383882125011847,3.383882125011847,3.383882125011847,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483957923,0.6583620483957923,0.6583620483957923,-7.202566198388144,-7.202566198388144,-7.202566198388144,0.0,0.0,0.0,142.88755394056102
2022-11-29,139.5233360741865,135.58824460954693,150.1071232560056,139.5233360741865,139.5233360741865,3.5603126323742886,3.5603126323742886,3.5603126323742886,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131787805,0.5784665131787805,0.5784665131787805,-6.94624015580869,-6.94624015580869,-6.94624015580869,0.0,0.0,0.0,143.08364870656078
2022-11-30,139.54300033282377,135.73657201711725,150.306404356401,139.54300033282377,139.54300033282377,3.5708972491313618,3.5708972491313618,3.5708972491313618,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923612708,0.3425052923612708,0.3425052923612708,-6.6996943182341075,-6.6996943182341075,-6.6996943182341075,0.0,0.0,0.0,143.11389758195511
2022-12-01,139.56266459146104,135.6892754340969,151.01531242236732,139.56266459146104,139.56266459146104,3.756345625921433,3.756345625921433,3.756345625921433,9.9280862750042,9.9280862750042,9.9280862750042,0.295744645194701,0.295744645194701,0.295744645194701,-6.467485294277466,-6.467485294277466,-6.467485294277466,0.0,0.0,0.0,143.31901021738247
2022-12-02,139.58232885009832,136.85692807094304,150.9983919102514,139.58232885009832,139.58232885009832,4.280790907656332,4.280790907656332,4.280790907656332,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579883817,0.6069431579883817,0.6069431579883817,-6.254238525336248,-6.254238525336248,-6.254238525336248,0.0,0.0,0.0,143.86311975775465
2022-12-05,139.64132162601015,136.72372947048038,151.66132098119692,139.64132162601015,139.64132162601015,4.8126677880699935,4.8126677880699935,4.8126677880699935,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483971845,0.6583620483971845,0.6583620483971845,-5.773780535331389,-5.773780535331389,-5.773780535331389,0.0,0.0,0.0,144.45398941408016
2022-12-06,139.66098588464743,136.83986389072302,151.46388681594976,139.66098588464743,139.66098588464743,4.8255183464571045,4.8255183464571045,4.8255183464571045,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131789981,0.5784665131789981,0.5784665131789981,-5.6810344417260925,-5.6810344417260925,-5.6810344417260925,0.0,0.0,0.0,144.48650423110453
2022-12-07,139.6806501432847,137.28327602456972,152.19159453989803,139.6806501432847,139.6806501432847,4.642172192928533,4.642172192928533,4.642172192928533,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236133453,0.34250529236133453,0.34250529236133453,-5.628419374437001,-5.628419374437001,-5.628419374437001,0.0,0.0,0.0,144.32282233621325
2022-12-08,139.700314401922,136.83392441944463,152.0549794854112,139.700314401922,139.700314401922,4.60464604469972,4.60464604469972,4.60464604469972,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451953544,0.2957446451953544,0.2957446451953544,-5.6191848754998315,-5.6191848754998315,-5.6191848754998315,0.0,0.0,0.0,144.3049604466217
2022-12-09,139.7199786605593,137.09868920902767,151.2792441701819,139.7199786605593,139.7199786605593,4.878955753757587,4.878955753757587,4.878955753757587,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579918668,0.6069431579918668,0.6069431579918668,-5.656073679238479,-5.656073679238479,-5.656073679238479,0.0,0.0,0.0,144.5989344143169
2022-12-12,139.7789714364711,137.02895448693093,152.06783987494248,139.7789714364711,139.7789714364711,4.524369805748931,4.524369805748931,4.524369805748931,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483970135,0.6583620483970135,0.6583620483970135,-6.062078517652282,-6.062078517652282,-6.062078517652282,0.0,0.0,0.0,144.30334124222003
2022-12-13,139.79863569510837,136.92258224786335,151.42751213340003,139.79863569510837,139.79863569510837,4.207744270539964,4.207744270539964,4.207744270539964,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131782534,0.5784665131782534,0.5784665131782534,-6.298808517642488,-6.298808517642488,-6.298808517642488,0.0,0.0,0.0,144.00637996564834
2022-12-14,139.81829995374568,136.22683459281583,150.82215957793247,139.81829995374568,139.81829995374568,3.6846039518080054,3.6846039518080054,3.6846039518080054,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236105526,0.34250529236105526,0.34250529236105526,-6.58598761555725,-6.58598761555725,-6.58598761555725,0.0,0.0,0.0,143.5029039055537
